# BUSCO version is: 6.0.0 
# The lineage dataset is: drosophila_odb12 (Creation date: 2025-07-01, number of genomes: 32, number of BUSCOs: 9348)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
7651at7215	Complete	3L	1775680	1776973	+	939.9	431	https://www.orthodb.org/?query=7651at7215	DNA polymerase delta subunit 2
7652at7215	Complete	2R	11890819	11887747	-	1095.7	486	https://www.orthodb.org/?query=7652at7215	protein disulfide-isomerase A3
7661at7215	Complete	3R	9631720	9633103	+	640.8	289	https://www.orthodb.org/?query=7661at7215	spermidine synthase
7662at7215	Complete	3L	21198125	21197484	-	306.5	154	https://www.orthodb.org/?query=7662at7215	O-acetyl-ADP-ribose deacetylase 1
7663at7215	Complete	3L	19269439	19273931	+	2061.1	873	https://www.orthodb.org/?query=7663at7215	LOW QUALITY PROTEIN: uncharacterized protein LOC108035887
7665at7215	Complete	X	11347990	11345269	-	1843.2	834	https://www.orthodb.org/?query=7665at7215	mannosyl-oligosaccharide glucosidase
7668at7215	Complete	3R	23986485	23985475	-	525.1	233	https://www.orthodb.org/?query=7668at7215	transmembrane protein 179
7669at7215	Complete	3R	23258477	23260425	+	499.3	231	https://www.orthodb.org/?query=7669at7215	peroxisomal membrane protein 11C
7680at7215	Complete	3R	23994001	23994747	+	478.2	207	https://www.orthodb.org/?query=7680at7215	ras-related protein Rab-7a
7681at7215	Complete	3L	9442162	9438967	-	394.9	176	https://www.orthodb.org/?query=7681at7215	Nuclear transcription factor Y subunit A
7685at7215	Complete	3R	30014995	30010665	-	1078.7	476	https://www.orthodb.org/?query=7685at7215	Acetyl-CoA hydrolase/transferase C-terminal domain
7695at7215	Complete	3R	11735493	11736648	+	650.4	295	https://www.orthodb.org/?query=7695at7215	thiamin pyrophosphokinase 1
7703at7215	Complete	3L	7456188	7458350	+	1338.7	593	https://www.orthodb.org/?query=7703at7215	pickpocket protein 28
7728at7215	Complete	3L	8198291	8199453	+	822.3	359	https://www.orthodb.org/?query=7728at7215	Deoxyhypusine synthase
7753at7215	Complete	2R	23685382	23684759	-	427.5	187	https://www.orthodb.org/?query=7753at7215	protein lethal(2)essential for life
7774at7215	Complete	2L	18156076	18157104	+	561.2	284	https://www.orthodb.org/?query=7774at7215	uncharacterized protein LOC6627501 isoform X1
7779at7215	Complete	2L	9697566	9696507	-	852.8	353	https://www.orthodb.org/?query=7779at7215	protein kinase, cAMP-dependent, catalytic subunit 1,
7781at7215	Complete	X	2707476	2706331	-	665.1	304	https://www.orthodb.org/?query=7781at7215	uncharacterized protein LOC117578151
7795at7215	Complete	2L	6950116	6949377	-	521.3	227	https://www.orthodb.org/?query=7795at7215	YEATS domain-containing protein 4
7797at7215	Complete	3R	16202833	16198210	-	1269.8	553	https://www.orthodb.org/?query=7797at7215	organic cation transporter protein
7811at7215	Complete	2R	16563957	16559351	-	1434.3	633	https://www.orthodb.org/?query=7811at7215	sodium-dependent dopamine transporter
7823at7215	Complete	3R	14890057	14889196	-	623.0	267	https://www.orthodb.org/?query=7823at7215	cyclin C
7826at7215	Complete	2L	16294350	16295859	+	1129.1	498	https://www.orthodb.org/?query=7826at7215	Cytochrome P450
7830at7215	Complete	3R	22388395	22386606	-	563.4	289	https://www.orthodb.org/?query=7830at7215	carbonic anhydrase 15
7831at7215	Complete	2L	3704973	3704421	-	165.7	101	https://www.orthodb.org/?query=7831at7215	Pancreatic trypsin inhibitor Kunitz domain
7847at7215	Complete	2R	23059054	23061254	+	1485.9	662	https://www.orthodb.org/?query=7847at7215	long-chain fatty acid transport protein 1
7850at7215	Complete	2R	24024318	24025644	+	537.0	239	https://www.orthodb.org/?query=7850at7215	adenylate kinase
7859at7215	Complete	2L	9759672	9762138	+	1646.6	788	https://www.orthodb.org/?query=7859at7215	gastrula zinc finger protein xFG20-1
7861at7215	Complete	3L	8115725	8113958	-	997.3	417	https://www.orthodb.org/?query=7861at7215	actin-related protein 3
7865at7215	Complete	2L	2131011	2136883	+	2037.4	842	https://www.orthodb.org/?query=7865at7215	glycogen phosphorylase
7866at7215	Complete	2R	12341670	12339895	-	1174.6	528	https://www.orthodb.org/?query=7866at7215	fatty-acid amide hydrolase 2-A
7871at7215	Complete	2L	2973058	2974601	+	1089.9	469	https://www.orthodb.org/?query=7871at7215	tubulin gamma-1 chain
7873at7215	Complete	2R	14164531	14163200	-	909.7	387	https://www.orthodb.org/?query=7873at7215	eukaryotic translation initiation factor 3 subunit M
7874at7215	Complete	3L	3266650	3267674	+	332.6	140	https://www.orthodb.org/?query=7874at7215	U-scoloptoxin(01)-Er1a
7915at7215	Complete	3R	31209719	31204561	-	3122.7	1314	https://www.orthodb.org/?query=7915at7215	chaoptin
7917at7215	Complete	2L	8197292	8198751	+	845.6	388	https://www.orthodb.org/?query=7917at7215	chitinase domain-containing protein 1
7923at7215	Complete	3R	29686723	29685801	-	302.4	150	https://www.orthodb.org/?query=7923at7215	general odorant-binding protein 99a
7925at7215	Complete	2L	5010766	5010489	-	174.3	73	https://www.orthodb.org/?query=7925at7215	general transcription factor IIH subunit 5
7935at7215	Complete	2R	22655370	22654837	-	292.0	140	https://www.orthodb.org/?query=7935at7215	uncharacterized protein LOC108595713
7943at7215	Complete	3L	21196895	21197451	+	303.2	147	https://www.orthodb.org/?query=7943at7215	ADP-ribose glycohydrolase OARD1
7952at7215	Complete	3L	22287987	22284544	-	2713.4	1124	https://www.orthodb.org/?query=7952at7215	membrane-associated protein Hem
7958at7215	Complete	2R	23698223	23698926	+	434.3	192	https://www.orthodb.org/?query=7958at7215	mitochondrial ribosomal protein L43
7969at7215	Complete	3L	1802708	1802237	-	331.4	152	https://www.orthodb.org/?query=7969at7215	protein JTB
7985at7215	Complete	2R	9863816	9864514	+	421.0	207	https://www.orthodb.org/?query=7985at7215	UPF0598 protein CG30010
8005at7215	Complete	2R	10437269	10436751	-	321.4	150	https://www.orthodb.org/?query=8005at7215	succinate dehydrogenase assembly factor 2-B, mitochondrial
8014at7215	Complete	2R	14858596	14857515	-	679.4	318	https://www.orthodb.org/?query=8014at7215	transmembrane protein 177
8016at7215	Complete	3R	19029168	19030069	+	607.5	278	https://www.orthodb.org/?query=8016at7215	pyrroline-5-carboxylate reductase
8024at7215	Complete	3R	25247962	25249045	+	640.8	321	https://www.orthodb.org/?query=8024at7215	WD40 repeat
8030at7215	Complete	3R	11787519	11789229	+	992.3	423	https://www.orthodb.org/?query=8030at7215	glycine receptor subunit alpha-4 isoform X1
8034at7215	Complete	2R	7499774	7496803	-	2043.3	862	https://www.orthodb.org/?query=8034at7215	DNA replication licensing factor MCM4
8036at7215	Complete	3L	5784455	5783483	-	733.0	323	https://www.orthodb.org/?query=8036at7215	retinaldehyde-binding protein 1
8038at7215	Complete	X	13212588	13213520	+	526.2	249	https://www.orthodb.org/?query=8038at7215	Proteasome activator PA28, C-terminal domain
8046at7215	Complete	2R	21061647	21063194	+	935.3	452	https://www.orthodb.org/?query=8046at7215	Chitin binding domain
8050at7215	Complete	2L	2308026	2308668	+	292.4	144	https://www.orthodb.org/?query=8050at7215	Golgi-associated plant pathogenesis-related protein 1
8059at7215	Complete	2L	1368241	1368961	+	384.9	205	https://www.orthodb.org/?query=8059at7215	uncharacterized protein, isoform A
8060at7215	Complete	3L	22868152	22867542	-	376.8	166	https://www.orthodb.org/?query=8060at7215	ER membrane protein complex subunit 4
8062at7215	Complete	3L	9617246	9623387	+	3740.9	1635	https://www.orthodb.org/?query=8062at7215	laminin subunit gamma-1
8073at7215	Complete	2R	10066813	10067185	+	256.3	124	https://www.orthodb.org/?query=8073at7215	Anaphase-promoting complex subunit 1
8078at7215	Complete	2R	13167208	13164219	-	464.9	212	https://www.orthodb.org/?query=8078at7215	apolipoprotein D
8079at7215	Complete	3R	8264370	8262364	-	1336.9	605	https://www.orthodb.org/?query=8079at7215	replication protein A 70 kDa DNA-binding subunit
8084at7215	Complete	3R	21858673	21868645	+	230.5	109	https://www.orthodb.org/?query=8084at7215	protein chibby homolog 1
8093at7215	Complete	X	1775702	1783751	+	1445.0	620	https://www.orthodb.org/?query=8093at7215	double-stranded RNA-specific editase Adar isoform X3
8098at7215	Complete	2L	7814947	7820387	+	3915.3	1776	https://www.orthodb.org/?query=8098at7215	Dynein heavy chain AAA lid domain
8112at7215	Complete	3R	29927994	29928572	+	357.0	178	https://www.orthodb.org/?query=8112at7215	uncharacterized protein, isoform A
8146at7215	Complete	2L	10419264	10420549	+	737.1	331	https://www.orthodb.org/?query=8146at7215	replication factor C subunit 5
8147at7215	Complete	3L	16129908	16130700	+	424.4	190	https://www.orthodb.org/?query=8147at7215	translocon-associated protein subunit beta
8158at7215	Complete	2L	4818166	4815944	-	1519.2	678	https://www.orthodb.org/?query=8158at7215	probable ATP-dependent RNA helicase DHX35
8197at7215	Complete	X	6986578	6987025	+	286.3	136	https://www.orthodb.org/?query=8197at7215	U-scoloptoxin(05)-Er1a
8203at7215	Complete	2R	19426044	19430296	+	1879.0	814	https://www.orthodb.org/?query=8203at7215	calpain-A
8215at7215	Complete	3R	31459721	31458586	-	757.5	356	https://www.orthodb.org/?query=8215at7215	lysyl oxidase homolog 2A
8216at7215	Complete	2L	4969084	4970143	+	745.0	331	https://www.orthodb.org/?query=8216at7215	DNA-directed RNA polymerase, insert domain
8227at7215	Complete	2L	6098696	6097170	-	953.7	433	https://www.orthodb.org/?query=8227at7215	prolactin regulatory element-binding protein
8229at7215	Complete	2R	21064820	21063249	-	844.3	464	https://www.orthodb.org/?query=8229at7215	chitinase-like protein 3
8247at7215	Complete	3R	15249238	15247249	-	1270.2	566	https://www.orthodb.org/?query=8247at7215	ammonium transporter
8259at7215	Complete	2R	17469067	17466422	-	1721.0	801	https://www.orthodb.org/?query=8259at7215	uncharacterized protein LOC117592537 isoform X1
8260at7215	Complete	3R	18899477	18900852	+	884.3	381	https://www.orthodb.org/?query=8260at7215	opsin Rh2
8282at7215	Complete	3L	1035244	1036218	+	506.6	222	https://www.orthodb.org/?query=8282at7215	oxysterol-binding protein-related protein 11
8286at7215	Complete	3R	9401566	9402470	+	632.5	281	https://www.orthodb.org/?query=8286at7215	omega-amidase NIT2
8305at7215	Complete	2R	23346667	23347468	+	377.9	228	https://www.orthodb.org/?query=8305at7215	uncharacterized protein LOC108125175
8311at7215	Complete	X	1923757	1927163	+	1750.0	827	https://www.orthodb.org/?query=8311at7215	type II inositol 1,4,5-trisphosphate 5-phosphatase
8312at7215	Complete	3R	25074936	25076324	+	631.2	292	https://www.orthodb.org/?query=8312at7215	U3 small nucleolar ribonucleoprotein protein IMP4
8328at7215	Complete	3L	5796581	5794566	-	982.0	421	https://www.orthodb.org/?query=8328at7215	Tektins
8330at7215	Complete	X	20415729	20416341	+	285.6	143	https://www.orthodb.org/?query=8330at7215	general odorant-binding protein 19a
8336at7215	Complete	2L	2373701	2372512	-	745.4	335	https://www.orthodb.org/?query=8336at7215	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase
8337at7215	Complete	3R	12384319	12385531	+	547.8	243	https://www.orthodb.org/?query=8337at7215	glutathione S-transferase D7
8349at7215	Complete	3L	16944422	16954939	+	517.3	251	https://www.orthodb.org/?query=8349at7215	Odorant-binding protein 73a
8351at7215	Complete	2L	574640	575233	+	316.2	148	https://www.orthodb.org/?query=8351at7215	uncharacterized protein LOC6561380
8353at7215	Complete	3R	20735602	20737131	+	697.8	314	https://www.orthodb.org/?query=8353at7215	cyclin-dependent kinase 2
8354at7215	Complete	3R	16482361	16481879	-	261.8	119	https://www.orthodb.org/?query=8354at7215	succinate dehydrogenase assembly factor 3
8360at7215	Complete	X	19479876	19479432	-	286.0	128	https://www.orthodb.org/?query=8360at7215	mitochondrial ribosomal protein S14, isoform A
8362at7215	Complete	3L	3198835	3198323	-	165.9	64	https://www.orthodb.org/?query=8362at7215	Stress-associated endoplasmic reticulum protein
8363at7215	Complete	3R	10310536	10308568	-	1274.8	553	https://www.orthodb.org/?query=8363at7215	solute carrier family 23 member 2
8409at7215	Complete	X	2168188	2171925	+	575.7	311	https://www.orthodb.org/?query=8409at7215	transcriptional regulatory protein AlgP isoform X1
8412at7215	Complete	2R	15512103	15515015	+	1351.9	597	https://www.orthodb.org/?query=8412at7215	polypeptide N-acetylgalactosaminyltransferase 1
8417at7215	Complete	3R	18366719	18367858	+	734.8	359	https://www.orthodb.org/?query=8417at7215	nucleoporin Nup43
8421at7215	Complete	3L	13061827	13062684	+	526.5	242	https://www.orthodb.org/?query=8421at7215	uncharacterized protein LOC108075138
8422at7215	Complete	2L	6047700	6047055	-	496.7	214	https://www.orthodb.org/?query=8422at7215	protein slowmo
8423at7215	Complete	2L	14020163	14019491	-	416.7	211	https://www.orthodb.org/?query=8423at7215	epidermal growth factor-like protein 7
8424at7215	Complete	2L	7471527	7472202	+	524.6	219	https://www.orthodb.org/?query=8424at7215	uncharacterized protein, isoform A
8426at7215	Complete	2R	15573733	15573191	-	255.9	141	https://www.orthodb.org/?query=8426at7215	zinc finger HIT domain-containing protein 3
8435at7215	Complete	2L	4738473	4735549	-	922.3	424	https://www.orthodb.org/?query=8435at7215	neural cell adhesion molecule 1-A
8437at7215	Complete	3R	24052046	24053387	+	955.0	448	https://www.orthodb.org/?query=8437at7215	phosphatidylserine decarboxylase proenzyme, mitochondrial
8442at7215	Complete	2R	24693452	24691544	-	934.8	418	https://www.orthodb.org/?query=8442at7215	beta-galactoside alpha-2,6-sialyltransferase 1
8445at7215	Complete	2L	8517666	8519025	+	906.9	447	https://www.orthodb.org/?query=8445at7215	adenylyltransferase and sulfurtransferase MOCS3
8451at7215	Complete	X	16350585	16354783	+	2741.3	1208	https://www.orthodb.org/?query=8451at7215	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1
8458at7215	Complete	2L	2760032	2763208	+	2093.3	923	https://www.orthodb.org/?query=8458at7215	transportin-3
8461at7215	Complete	2R	24969846	24970743	+	480.6	227	https://www.orthodb.org/?query=8461at7215	m-AAA protease-interacting protein 1, mitochondrial
8480at7215	Complete	3R	10261740	10255378	-	669.4	324	https://www.orthodb.org/?query=8480at7215	NAD-dependent protein deacetylase Sirt6
8499at7215	Complete	2L	16887834	16887464	-	191.7	83	https://www.orthodb.org/?query=8499at7215	Complex 1 LYR protein domain
8504at7215	Complete	3R	25262400	25261258	-	737.6	335	https://www.orthodb.org/?query=8504at7215	3-ketodihydrosphingosine reductase
8527at7215	Complete	2R	5307498	5329265	+	2462.8	1047	https://www.orthodb.org/?query=8527at7215	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit
8529at7215	Complete	X	8152143	8151069	-	850.3	355	https://www.orthodb.org/?query=8529at7215	Guanine nucleotide-binding protein, beta subunit
8531at7215	Complete	X	2610311	2609375	-	637.0	269	https://www.orthodb.org/?query=8531at7215	eukaryotic translation initiation factor 3 subunit G-1
8532at7215	Complete	X	20467679	20469662	+	571.9	263	https://www.orthodb.org/?query=8532at7215	glutathione S-transferase theta-1
8540at7215	Complete	2R	12039118	12042580	+	2721.6	1136	https://www.orthodb.org/?query=8540at7215	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
8548at7215	Complete	3R	21521055	21527593	+	2522.4	1133	https://www.orthodb.org/?query=8548at7215	phosphatidylinositide phosphatase SAC2 isoform X1
8568at7215	Complete	X	6294138	6293182	-	637.3	296	https://www.orthodb.org/?query=8568at7215	uncharacterized protein LOC6725275
8570at7215	Complete	2R	23359401	23360219	+	426.5	200	https://www.orthodb.org/?query=8570at7215	5-formyltetrahydrofolate cyclo-ligase
8579at7215	Complete	3L	8986884	8988692	+	953.5	408	https://www.orthodb.org/?query=8579at7215	protein phosphatase methylesterase 1
8584at7215	Complete	3R	25259363	25260033	+	455.4	196	https://www.orthodb.org/?query=8584at7215	protein RER1
8589at7215	Complete	3L	20495479	20496982	+	947.6	414	https://www.orthodb.org/?query=8589at7215	NADH dehydrogenase 
8593at7215	Complete	2L	16719134	16719449	+	222.3	103	https://www.orthodb.org/?query=8593at7215	cytochrome c-1
8609at7215	Complete	3R	9563695	9561929	-	723.6	324	https://www.orthodb.org/?query=8609at7215	metaxin-1 homolog
8619at7215	Complete	2R	23538238	23528255	-	1522.4	663	https://www.orthodb.org/?query=8619at7215	protein brown
8640at7215	Complete	3R	20822396	20823242	+	274.9	120	https://www.orthodb.org/?query=8640at7215	Small ribosomal subunit protein uS10
8646at7215	Complete	3L	8520589	8521431	+	543.3	241	https://www.orthodb.org/?query=8646at7215	pyrimidodiazepine synthase
8650at7215	Complete	X	8145495	8144001	-	1133.9	498	https://www.orthodb.org/?query=8650at7215	Phenylalanyl-tRNA synthetase, alpha-subunit
8652at7215	Complete	3L	2262405	2259331	-	1907.5	867	https://www.orthodb.org/?query=8652at7215	xylosyltransferase oxt
8653at7215	Complete	3R	29593350	29604539	+	855.2	370	https://www.orthodb.org/?query=8653at7215	protein phosphatase 1B
8686at7215	Complete	2R	20245249	20242892	-	1359.4	568	https://www.orthodb.org/?query=8686at7215	2-hydroxyacyl-CoA lyase
8689at7215	Complete	2L	16302710	16302079	-	307.9	137	https://www.orthodb.org/?query=8689at7215	glia maturation factor
8691at7215	Complete	3R	31251894	31237230	-	951.0	422	https://www.orthodb.org/?query=8691at7215	decaprenyl-diphosphate synthase subunit 1
8706at7215	Complete	3L	20769476	20768409	-	697.9	316	https://www.orthodb.org/?query=8706at7215	vacuolar protein sorting-associated protein 26C
8722at7215	Complete	X	12002096	11993499	-	2619.4	1127	https://www.orthodb.org/?query=8722at7215	sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1
8727at7215	Complete	3R	19031193	19030173	-	781.1	338	https://www.orthodb.org/?query=8727at7215	pre-mRNA-splicing factor 18
8731at7215	Complete	2L	20735372	20738899	+	2020.9	884	https://www.orthodb.org/?query=8731at7215	importin subunit beta
