"MAG_ID","IMG.Genome.ID","Bin.Completeness","Bin.Contamination","Average.Coverage","Genome_size_Mbp","Ecosystem","Latitude","Longitude","Source","GTDB.Taxonomy.Lineage"
"3300045934_6",3300045934,81.31,5.13,12.61,4.396681,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Mor1; Gp22-AA2; Gp22-AA2"
"3300045934_1",3300045934,84.48,9.16,18.69,8.324753,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Methylomirabilota; Methylomirabilia; Rokubacteriales; GWA2-73-35"
"3300045934_14",3300045934,92.18,3.38,23.11,4.766834,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39"
"3300045934_10",3300045934,74.29,0,10.55,6.120615,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Myxococcota; Polyangia; Polyangiales; Polyangiaceae; PMG-095"
"3300045935_9",3300045935,97.01,0.85,27.54,2.957918,"Environmental; Terrestrial; Soil; Temperate forest; Bulk soil",47.55,-92.3,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744"
"3300045935_16",3300045935,92.45,5.75,16.89,6.271457,"Environmental; Terrestrial; Soil; Temperate forest; Bulk soil",47.55,-92.3,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; 2-02-FULL-65-29"
"3300045936_19",3300045936,86.41,4.32,11.46,7.477896,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; Palsa-1400"
"3300045936_15",3300045936,97.44,5.34,89.3,8.052617,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA40"
"3300045936_22",3300045936,87.45,1.1,13.46,2.780975,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; UBA6522; UBA6522; FEN-1219"
"3300045936_8",3300045936,92.31,6.84,22.64,4.474196,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; SCN-69-37"
"3300045936_3",3300045936,85.87,2.3,11.33,6.43006,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Planctomycetota; Planctomycetes; Pirellulales; Pirellulaceae; SXOA01"
"3300045936_18",3300045936,77.37,2.63,16.79,5.607162,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-41"
"3300045936_16",3300045936,77.73,3.36,11.73,2.058242,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; UBA10199; UBA10199"
"3300045940_8",3300045940,81.9,1.72,18.85,3.19716,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; 20CM-2-65-7"
"3300045940_14",3300045940,99.55,2.03,24.08,5.261954,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium"
"3300045940_10",3300045940,85.21,3.3,11.88,2.785994,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Eisenbacteria; RBG-16-71-46; SZUA-252; SZUA-252; WS-9"
"3300045940_20",3300045940,71.46,2.99,10.45,5.135171,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; 20CM-2-55-15; 20CM-2-55-15"
"3300045940_7",3300045940,94.51,1.1,13.41,3.204124,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Eisenbacteria"
"3300045940_19",3300045940,90.39,3.66,13.64,5.539049,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Ga0077523"
"3300045940_1",3300045940,81.48,6.21,23.61,7.74227,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA40"
"3300045941_14",3300045941,92.28,0,10.15,3.754853,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; ARS69; ARS69; ARS69; ARS69"
"3300045941_3",3300045941,94.78,2.8,22,3.938357,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; UBA6522; UBA6522; FEN-1219"
"3300045941_8",3300045941,80.61,3.55,9.56,5.674498,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; DP-20"
"3300045941_16",3300045941,73.93,6.84,17.42,5.933978,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21"
"3300045941_13",3300045941,95.23,4.27,117.18,8.071,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA40"
"3300045941_15",3300045941,83.14,1.68,17.35,3.96098,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Palsa-1005; VBCG01"
"3300045941_9",3300045941,90.34,2.52,12.78,2.376159,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; UBA10199; UBA10199"
"3300045941_1",3300045941,80.34,2.99,11.61,4.039986,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Mor1; Gp22-AA2; AA152; AA152"
"3300045941_26",3300045941,89.32,6.04,26.7,9.189962,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21; 2-12-FULL-66-21"
"3300045944_6",3300045944,98.85,0,13.84,7.570362,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Planctomycetota; Planctomycetes; Pirellulales; Pirellulaceae; SXOA01"
"3300045944_30",3300045944,73.06,0.54,10.14,1.848501,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria"
"3300045944_34",3300045944,84.9,0,8.71,2.866525,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; ARS69; ARS69; ARS69; ARS69"
"3300045944_32",3300045944,76.32,4.27,16.12,6.282479,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Blastocatellia; UBA7656; UBA7656"
"3300045944_15",3300045944,82.72,1.01,12.84,1.906262,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Chloroflexota; Ellin6529; QHBO01; QHBO01"
"3300045944_20",3300045944,92.56,3.55,14.03,7.488801,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; DP-20"
"3300045944_11",3300045944,93.07,3.38,11.41,7.076184,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; Palsa-1400"
"3300045944_29",3300045944,91.45,5.34,85.34,7.737348,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA40"
"3300045944_23",3300045944,73.34,5.13,16.82,4.511616,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; 12-FULL-67-14b"
"3300045944_27",3300045944,91.45,2.56,17.32,4.278966,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Mor1; Gp22-AA2; AA152; AA152"
"3300045944_21",3300045944,91.12,3.6,10.56,4.616816,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; AV2"
"3300045944_28",3300045944,94.78,3.26,21.14,4.013665,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; UBA6522; UBA6522; FEN-1219"
"3300045945_7",3300045945,74.77,2.03,19.25,4.222786,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA40"
"3300045945_25",3300045945,93.11,4.7,20.67,6.451239,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999"
"3300045945_18",3300045945,96.58,4.27,32.37,5.738491,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; SCN-69-37"
"3300045945_37",3300045945,95.09,5.48,14.8,4.159359,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; UBA6522; UBA6522; FEN-1219"
"3300045945_3",3300045945,78.64,4.56,18.99,3.836094,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA40"
"3300045945_5",3300045945,91.98,5.34,37.6,7.709304,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA40"
"3300045945_36",3300045945,80.34,2.56,24.18,3.775386,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Mor1; Gp22-AA2; Gp22-AA2"
"3300045945_2",3300045945,96.93,0.57,18.02,3.676235,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; UBA6522; UBA6522; FEN-1219"
"3300045945_39",3300045945,92.96,2.74,27.18,4.499234,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39"
"3300045945_26",3300045945,70.32,2.43,27.79,2.870874,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39; SCGC-AG-212-J23"
"3300045945_21",3300045945,85.29,3.57,12.19,7.379813,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Myxococcota; Polyangia; Polyangiales; Polyangiaceae; PMG-095"
"3300045945_29",3300045945,96.59,1.14,12.25,5.149772,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Planctomycetota; Phycisphaerae; UBA1845"
"3300045946_29",3300045946,88.03,4.27,29.95,5.133304,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; SCN-69-37"
"3300045946_3",3300045946,92.02,0,10.07,4.545679,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Planctomycetota; Phycisphaerae; UBA1845"
"3300045946_17",3300045946,78.23,5.41,16.38,4.427074,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Methylomirabilota; Methylomirabilia; Rokubacteriales; GWA2-73-35; AR37"
"3300045946_21",3300045946,94.17,6.24,13,4.191703,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; UBA6522; UBA6522; FEN-1219"
"3300045946_10",3300045946,71.39,1.29,10.62,6.147236,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Myxococcota; Polyangia; Polyangiales; Polyangiaceae"
"3300045946_7",3300045946,93.79,1.6,27.61,4.690889,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39"
"3300045947_2",3300045947,83.07,5.98,22.6,9.369994,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999"
"3300045947_18",3300045947,97.13,1.15,19.33,3.758812,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; UBA6522; UBA6522; FEN-1219"
"3300045947_27",3300045947,81.11,2.24,24.61,6.95215,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Methylomirabilota; Methylomirabilia; Rokubacteriales; GWA2-73-35"
"3300045947_19",3300045947,89.21,3.14,15.78,8.081777,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Myxococcota; Polyangia; Polyangiales; Polyangiaceae; PMG-095"
"3300045947_30",3300045947,92.92,7.26,15.8,9.461784,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; 20CM-2-55-15; 20CM-2-55-15"
"3300045947_1",3300045947,77.25,2.8,17.88,3.384281,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Pseudolabrys"
"3300045947_23",3300045947,75.34,3.38,9.5,3.266987,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; Pedosphaeraceae"
"3300045947_21",3300045947,80.06,5.77,31.04,5.213017,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA40"
"3300045949_3",3300045949,82.46,0,14.62,3.730767,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.355,19.0438,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Palsa-1447; Palsa-1447 sp003140665"
"3300045949_14",3300045949,85.47,5.13,14,3.539097,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.355,19.0438,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; UBA7541; UBA7541; Palsa-295; Palsa-295 sp003166795"
"3300045949_26",3300045949,76.07,1.71,15.88,2.94478,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.355,19.0438,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Koribacteraceae; Sulfotelmatobacter; Sulfotelmatobacter sp003165455"
"3300045949_7",3300045949,86.26,5.89,12.16,4.277024,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.355,19.0438,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae; Palsa-343; Palsa-343 sp003167515"
"3300045949_5",3300045949,88.35,2.99,10.27,3.792601,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.355,19.0438,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Bog-793; Palsa-601"
"3300045949_18",3300045949,85.75,0.94,11.34,2.229871,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.355,19.0438,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-513"
"3300045949_10",3300045949,84.52,7.86,20.22,4.260716,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.355,19.0438,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; PALSA-1196"
"3300045949_12",3300045949,82.32,6.73,23.41,6.448125,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.355,19.0438,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Palsa-504"
"3300045949_8",3300045949,93.18,3.07,13.26,6.867448,"Environmental; Terrestrial; Soil; Wetlands; Permafrost",68.355,19.0438,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Bryobacterales; Bryobacteraceae; Bog-159"
"3300045952_21",3300045952,76.27,4.6,18.94,5.457833,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Z2-YC6860"
"3300045952_19",3300045952,88.89,5.98,15.3,4.208346,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Mor1; Gp22-AA2; AA152; AA152"
"3300045952_22",3300045952,87.4,2.44,10.94,5.750725,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Planctomycetota; MHYJ01; MHYJ01"
"3300045952_35",3300045952,94.82,4.49,105.35,8.013792,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA40"
"3300045952_27",3300045952,86.28,2.28,13.18,7.746116,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Myxococcota; Polyangia; Polyangiales; Polyangiaceae; PMG-095"
"3300045952_6",3300045952,79.62,7.21,24.01,5.471754,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; 12-FULL-67-14b"
"3300045952_32",3300045952,79.96,5.45,22.29,7.315605,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Methylomirabilota; Methylomirabilia; Rokubacteriales; GWA2-73-35"
"3300045952_39",3300045952,78.95,6.41,21.28,10.374863,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21; 2-12-FULL-66-21"
"3300045952_10",3300045952,77.96,2.52,19.86,2.241612,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; UBA10199; UBA10199"
"3300045952_17",3300045952,99.94,0,14.97,4.129945,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; ARS69; ARS69; ARS69; ARS69"
"3300045952_36",3300045952,76.27,2.78,30.72,7.170008,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA40"
"3300045952_34",3300045952,89.4,1.56,47.87,3.803354,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; UBA6522; UBA6522; FEN-1219"
"3300045952_18",3300045952,89.74,4.27,32.37,4.206331,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; SCN-69-37"
"3300045952_15",3300045952,74.79,5.66,14.79,6.060812,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Methylomirabilota; Methylomirabilia; Rokubacteriales; GWA2-73-35"
"3300045952_37",3300045952,72.4,2.84,13.71,3.357302,"Environmental; Terrestrial; Soil; Unclassified; Tropical rainforest",32.5788,-110.8509,"Soil","Bacteria; Planctomycetota; Phycisphaerae; UBA1845"
