"MAG_ID","IMG.Genome.ID","Bin.Completeness","Bin.Contamination","Average.Coverage","Genome_size_Mbp","Ecosystem.x","Latitude","Longitude","Source","GTDB.Taxonomy.Lineage"
"3300049588_4",3300049588,74.31,6.9,37.48,2.722136,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales"
"3300049588_58",3300049588,86.54,3.7,20.8,5.322717,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces_B"
"3300049588_48",3300049588,96.77,2.26,21.85,6.119599,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Myxococcota; Polyangia; Polyangiales"
"3300049588_5",3300049588,91.54,2.8,17.47,6.404941,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Myxococcota; Polyangia; Palsa-1104; Fen-1088"
"3300049588_45",3300049588,81.46,3.15,15.66,2.761502,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-40"
"3300049588_47",3300049588,97.41,1.29,16.38,1.838035,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; TA-21"
"3300049588_66",3300049588,72.9,1.01,14.89,2.305822,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; UBA1301; UBA1301; UBA6038"
"3300049588_19",3300049588,82.4,0.83,14.16,2.356554,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Rudaea"
"3300049589_72",3300049589,83.05,0,36,0.677932,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Patescibacteria; Paceibacteria; UBA9983; Zambryskibacteraceae"
"3300049589_73",3300049589,97.75,0.34,16.18,2.695533,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Actinomycetales; Microbacteriaceae; Schumannella"
"3300049589_75",3300049589,86.27,2.92,17.86,2.441051,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Rudaea"
"3300049589_15",3300049589,98.92,3.51,16.99,4.364642,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Hyphomonadaceae; UBA7672"
"3300049589_79",3300049589,78.56,2.16,9.76,3.911964,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae; Microlunatus_A"
"3300049589_80",3300049589,82.86,2.61,15.68,4.618718,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Acidobacteriota; Thermoanaerobaculia; Gp7-AA8; Gp7-AA8; QHVT01"
"3300049589_68",3300049589,84.42,0.65,29.89,5.735823,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Myxococcota; Polyangia; Palsa-1104; Fen-1088"
"3300049589_11",3300049589,90.82,4.65,15.43,5.937063,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Myxococcota; Polyangia; Palsa-1104; Fen-1088"
"3300049589_29",3300049589,74.29,2.59,21.11,3.000643,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Hyphomonadaceae; UBA7672"
"3300049589_33",3300049589,90.75,4.78,15.02,3.091802,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales"
"3300049589_12",3300049589,72.38,1.3,25.35,2.196398,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; UBA1301; UBA1301; UBA6038"
"3300049589_41",3300049589,92,3.47,21.49,3.662938,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; UKL13-2; GR16-43"
"3300049589_52",3300049589,74.57,4.35,19,2.379179,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; 66-474"
"3300049589_19",3300049589,85.13,3.97,20.54,3.870723,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01"
"3300049589_58",3300049589,77.92,1.91,77.05,4.415018,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Acidobacteriota; Acidobacteriae; Bryobacterales; Bryobacteraceae"
"3300049589_21",3300049589,85.21,7.91,22.24,4.931466,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; 12-FULL-67-14b"
"3300049589_62",3300049589,79.44,0,10.17,3.679258,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Planctomycetota; Phycisphaerae; Phycisphaerales; SM1A02; UBA4658"
"3300049589_44",3300049589,77.92,4.27,22.22,3.099019,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; SCN-69-37"
"3300049590_13",3300049590,78.39,3.95,16.72,3.65854,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; UBA964"
"3300049590_39",3300049590,84.49,0.35,10.57,1.952127,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Nitrosococcales; Nitrosococcaceae; Nitrosoglobus"
"3300049590_35",3300049590,73.56,1.32,16,4.865611,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces sp003949505"
"3300049590_14",3300049590,72.56,1.15,36.64,2.252426,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales"
"3300049590_84",3300049590,79.58,3.44,23.59,4.593455,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Myxococcota; Polyangia; Polyangiales"
"3300049590_48",3300049590,71.69,8.41,14.13,3.183777,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39; SCGC-AG-212-J23"
"3300049590_49",3300049590,88.35,1.37,22.08,3.563433,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; UKL13-2; GR16-43"
"3300049590_24",3300049590,71.79,3.35,15.81,2.037417,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Acidimicrobiia; UBA5794; ZC4RG35"
"3300049590_4",3300049590,90.41,2.25,11.43,4.292803,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae; Microlunatus_A"
"3300049590_5",3300049590,83.58,1.03,14.97,2.677174,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; UTBCD1"
"3300049590_17",3300049590,72.92,0,12.48,3.795078,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Dongiales; Dongiaceae; Dongia"
"3300049591_8",3300049591,78.02,8.76,20.07,2.155055,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01"
"3300049591_9",3300049591,80.1,0.97,14.13,2.646046,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae"
"3300049591_1",3300049591,88.93,5.13,10.66,7.812477,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Acidobacteriota; Thermoanaerobaculia; UBA5704; UBA5704; UBA5704"
"3300049591_45",3300049591,89.55,7.31,19.82,6.290909,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968"
"3300049591_37",3300049591,79.6,0,107.95,2.148305,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales"
"3300049591_20",3300049591,74.32,2.78,22.24,1.622905,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Chloroflexota; Ellin6529; QHBO01; QHBO01; CF-167"
"3300049591_60",3300049591,90.12,2.84,24.33,4.480727,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39; SCGC-AG-212-J23"
"3300049591_57",3300049591,80.55,0.86,43.94,2.350967,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales"
"3300049592_65",3300049592,86.97,0.97,17.54,3.076189,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae"
"3300049592_24",3300049592,91.27,4.52,21.03,6.503618,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968"
"3300049592_46",3300049592,72.99,0.95,108.91,2.144123,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales"
"3300049592_43",3300049592,71.14,5.98,17.01,4.75896,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999"
"3300049593_53",3300049593,84.71,3.23,40.71,2.419528,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales"
"3300049593_25",3300049593,89.46,5.61,17.25,4.507822,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39; SCGC-AG-212-J23"
"3300049593_50",3300049593,91.59,4.86,16.68,6.663662,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968"
"3300049593_12",3300049593,80.1,0.22,13.48,2.990853,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae"
"3300049593_18",3300049593,93.86,5.13,18.86,8.96,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Acidobacteriota; Thermoanaerobaculia; UBA5704; UBA5704; UBA5704"
"3300049593_22",3300049593,74.27,1.77,11.57,4.340891,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Myxococcota; Polyangia; Polyangiales"
"3300049593_6",3300049593,98.85,2.44,13.28,4.1592,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Hyphomonadaceae; UBA7672"
"3300049593_32",3300049593,77.35,5.66,18.53,5.576616,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Methylomirabilota; Methylomirabilia; Rokubacteriales"
"3300049649_1",3300049649,99.35,1.14,54.37,5.695577,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Rhizobacter"
"3300049661_10",3300049661,75.12,1.95,21.1,2.17552,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C"
"3300049662_5",3300049662,99.35,1.05,38.39,5.660022,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Rhizobacter"
"3300049664_5",3300049664,98.4,1.07,47.44,3.719382,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae"
"3300049665_4",3300049665,70.65,2.96,18.24,6.774485,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Myxococcota; Polyangia; Haliangiales; Haliangiaceae"
"3300049668_2",3300049668,74.23,1.76,28.24,3.199766,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae"
"3300049669_2",3300049669,77.59,2.73,25.37,2.778144,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C"
"3300049671_3",3300049671,87.65,1.3,16.42,4.389178,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium"
"3300049679_7",3300049679,83.38,1.09,21.72,2.631155,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C"
"3300049686_10",3300049686,93.58,0.24,39.89,3.447141,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas_H"
"3300049688_6",3300049688,76.64,1.35,19.71,1.595906,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Verrucomicrobiota_A; Chlamydiia; Parachlamydiales; SM23-39; 2-02-FULL-45-22_A"
"3300049690_5",3300049690,85.93,0.9,26.76,3.387717,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae"
"3300049703_2",3300049703,80.26,1.48,13.95,5.965871,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Pseudobacter"
"3300049705_8",3300049705,77.85,1.82,33.28,2.612942,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C"
"3300049707_7",3300049707,73.75,2.73,18.89,2.494711,"Host-associated; Plants; Roots; Rhizosphere; Soil",37.851667,-122.294444,"plant-associated","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C"
"3300049741_69",3300049741,71.71,2.43,14.46,0.924273,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae"
"3300049741_49",3300049741,78.37,3.96,20.87,3.630139,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39; SCGC-AG-212-J23"
"3300049741_46",3300049741,81.41,2.17,21.62,4.164538,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Acidobacteriota; Acidobacteriae; Bryobacterales; Bryobacteraceae"
"3300049741_25",3300049741,94.52,3.87,18.23,6.222316,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Myxococcota; Polyangia; Palsa-1104; Fen-1088"
"3300049741_56",3300049741,81.65,2.1,15.07,4.655556,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Myxococcota; Polyangia; Polyangiales"
"3300049741_62",3300049741,75.86,0,17.4,2.401287,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; UBA1301; UBA1301; UBA6038"
"3300049741_67",3300049741,80.85,0.86,126.02,2.29216,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales"
"3300049741_55",3300049741,73.41,1.98,30.18,4.384833,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces_B"
"3300049741_43",3300049741,82.26,3.56,14.83,1.706635,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; Nitrosocosmicus"
"3300049741_5",3300049741,73.71,1.72,51.6,2.551098,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales"
"3300049741_30",3300049741,83.36,0.54,18.19,3.030319,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Frankiaceae"
"3300049741_29",3300049741,86.29,4.17,21.64,4.069732,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; UBA964"
"3300049741_8",3300049741,87.93,6.16,15.75,6.355062,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968"
"3300049741_3",3300049741,83.32,3.42,15.62,3.02321,"Host-associated; Plants; Roots; Rhizosphere; Soil",29.407926,-82.180036,"plant-associated","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; SCN-69-37"
